"Albania, Fixed - AMC",355,3555490,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3555491,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3555540,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3558290,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3558291,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3558340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3558460,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,3558550,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521160,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521161,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521250,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521440,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521650,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521651,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521740,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521741,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35521940,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526160,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526250,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526293,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526323,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526350,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526363,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526373,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526383,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526450,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526490,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526523,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526563,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526650,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526673,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526723,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526770,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526840,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526890,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526950,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526970,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35526990,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527023,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527043,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527053,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527070,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527140,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527190,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527223,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527253,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527280,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527323,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527350,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527370,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527390,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527440,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527470,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527490,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527523,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527550,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527570,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527590,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527623,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527660,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527693,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527723,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527760,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527790,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527840,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527860,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527880,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527923,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527950,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527970,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35527990,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528123,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528124,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528143,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528144,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528190,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528223,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528250,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528270,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528290,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528323,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528350,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528390,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528450,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528523,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528570,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528623,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528643,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528680,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528763,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528790,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528823,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528850,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528870,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528890,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528923,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528950,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528970,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35528990,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529140,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529190,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529280,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529370,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529390,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529423,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529460,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529490,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529523,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529550,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529570,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529590,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529623,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529650,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529680,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529723,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529750,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529763,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35529780,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35531150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35531151,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35531250,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35531350,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35531351,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536023,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536043,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536063,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536073,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536090,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536290,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536380,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536440,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536480,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536540,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536580,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536640,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536670,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536740,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536770,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536840,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536890,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536923,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35536993,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537140,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537141,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537223,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537263,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537283,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537293,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537370,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537393,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537450,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537490,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537494,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537523,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537563,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537590,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537623,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537680,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537740,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537773,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537790,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537823,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537843,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537853,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537870,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35537890,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538151,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538152,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538241,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538350,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538423,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538470,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538523,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538593,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538623,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538650,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538680,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538693,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538725,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538790,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538850,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538923,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538940,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35538980,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539151,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539241,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539360,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539361,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539450,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539560,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539640,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539690,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539740,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539790,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539823,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539850,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35539880,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35547210,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35547425,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35547550,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35547700,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35547870,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35547950,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548270,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548271,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548272,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548570,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548660,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548750,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548855,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548935,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35548936,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35549250,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35549440,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35549560,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35549730,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35549830,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35549930,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35551240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35551241,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35551360,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35551361,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35551460,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35551461,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556293,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556445,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556465,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556550,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35556583,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557043,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557070,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557094,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557180,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557260,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557390,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557463,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557464,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557494,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557543,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557544,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557584,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557643,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557644,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557683,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557770,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557771,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557843,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557865,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557943,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557963,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35557993,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558023,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558073,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558151,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558250,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558323,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558373,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558424,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558460,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558484,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558494,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558540,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558564,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558580,0.1275,0.1275,No Change,2024-03-05,1,1
